alcohol_g_100g_ml,allowed_meals,carb_bucket,carb_conf,carb_evidence,carb_micro,carbohydrate_g_100g_ml,ciqual_code,energy_flag_ml,exclude,fat_g_100g_ml,fibres_g_100g_ml,is_baby_food,is_salty,is_sweet,kcal_calc_ml,kcal_sanitized,macro_tags,main_group,name,name_core,name_tags,protein_bucket,protein_conf,protein_evidence,protein_g_100g_ml,protein_micro,role_protein,role_side_carb,role_side_veg,salt_g_100g_ml,sub_group,sub_sub_group,sugars_g_100g_ml,tag_boiled,tag_breakfast_cereal,tag_breakfasty,tag_composite_dish_hint,tag_dairy_dessert_hint,tag_dessert_like,tag_drink,tag_fried,tag_fried_or_chips,tag_grilled,tag_healthy_fat_source,tag_heavy_sauce,tag_high_fibre_choice,tag_red_meat,tag_refined_carb,tag_roasted,tag_salad_like,tag_sauce_rich,tag_snack_like,tag_snackable,tag_starch_powder,tag_sugary_breakfast_cereal,tag_trans_risk,tag_ultra_processed_hint,tag_vegan_safe,tag_vegetarian_safe,uid,veg_bucket,veg_conf,veg_evidence,veg_micro,water_g_100g_ml,name_clean,canonical_name_guess,entity_level_guess,keep_for_food_db,review_flag,drop_reason
0.0,dinner;lunch,,,,,2.1,30317,0,0,23.9,0.0,0,1,0,313.9,322.0,protein_high;carb_low;fat_high,"meat, egg and fish","Spicy pork sausage with red pepper, in large slices","Spicy pork sausage with red pepper, in large slices",with_red_pepper,processed_meat,0.9,macro:name_hints:processed_meat,22.6,,1,0,1,4.3,delicatessen meat and similar,other delicatessen,2.1,,0,0,,,0,,,0,,0,0,0,1,0,,,,0,,,0,0,,,,spicy-pork-sausage-with-red-pepper-in-large-slices_30317,cooked_veg,0.9,macro:name_hints:cooked_veg,,43.6,"spicy pork sausage with red pepper, in large slices","spicy pork sausage with red pepper, in large slices",semi_atomic,True,False,
0.0,dinner;lunch,,,,,1.05,30350,0,0,41.8,,0,1,0,451.2,451.0,protein_high;carb_low;fat_high,"meat, egg and fish",Salami,Salami,,processed_meat,0.9,macro:name_hints:processed_meat,17.7,,1,0,0,4.05,delicatessen meat and similar,other delicatessen,0.0,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,salami_30350,,,,,33.2,salami,salami,semi_atomic,True,False,
0.0,dinner;lunch,,,,,1.6,30351,0,0,33.7,0.0,0,1,0,400.1,400.0,protein_high;carb_low;fat_high,"meat, egg and fish","Salami, pure pork","Salami, pure pork",,processed_meat,0.9,macro:name_hints:processed_meat,22.6,,1,0,0,5.65,delicatessen meat and similar,other delicatessen,,,0,0,,,0,,,0,,0,0,0,1,0,,,,0,,,0,0,,,,salami-pure-pork_30351,,,,,36.2,"salami, pure pork","salami, pure pork",semi_atomic,True,False,
0.0,dinner;lunch,,,,,1.56,30352,0,0,28.8,0.0,0,1,0,351.4,351.0,protein_high;carb_low;fat_high,"meat, egg and fish","Salami, pork and beef","Salami, pork and beef",,processed_meat,0.9,macro:name_hints:processed_meat,21.5,,1,0,0,4.37,delicatessen meat and similar,other delicatessen,0.61,,0,0,,,0,,,0,,0,0,0,1,0,,,,0,,,0,0,,,,salami-pork-and-beef_30352,,,,,43.2,"salami, pork and beef","salami, pork and beef",semi_atomic,True,False,
0.0,dinner;lunch,,,,,1.35,30366,0,0,42.9,0.0,0,1,0,459.5,459.0,protein_high;carb_low;fat_high,"meat, egg and fish","Salami, Danish-style","Salami, Danish-style",style:danish,processed_meat,0.9,macro:name_hints:processed_meat,17.0,,1,0,0,4.13,delicatessen meat and similar,other delicatessen,0.56,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,salami-danish-style_30366,,,,,36.8,"salami, danish-style","salami, danish-style",semi_atomic,True,False,
0.0,dinner;lunch,,,,,1.63,30700,0,0,23.6,0.63,0,1,0,278.9,280.0,protein_high;carb_low;fat_high,"meat, egg and fish",Garlic sausage,Garlic sausage,,processed_meat,0.9,macro:name_hints:processed_meat,15.0,,1,0,0,2.0,delicatessen meat and similar,other delicatessen,0.86,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,garlic-sausage_30700,,,,,57.2,garlic sausage,garlic sausage,semi_atomic,True,False,
0.0,dinner;lunch,,,,,1.3,30701,0,0,29.0,,0,1,0,321.4,322.0,protein_high;carb_low;fat_high,"meat, egg and fish","Cooked sausage, pure pork","Cooked sausage, pure pork",,processed_meat,0.9,macro:name_hints:processed_meat,13.8,,1,0,0,1.9,delicatessen meat and similar,other delicatessen,,,0,0,,,0,,,0,,0,0,0,1,0,,,,0,,,0,0,,,,cooked-sausage-pure-pork_30701,,,,,52.1,"cooked sausage, pure pork","cooked sausage, pure pork",semi_atomic,True,False,
0.0,dinner;lunch,,,,,0.6,30705,0,0,32.7,,0,1,0,346.7,346.0,protein_high;carb_low;fat_high,"meat, egg and fish",Sausage from Paris,Sausage from Paris,,processed_meat,0.9,macro:name_hints:processed_meat,12.5,,1,0,0,1.73,delicatessen meat and similar,other delicatessen,0.5,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,sausage-from-paris_30705,,,,,50.6,sausage from paris,sausage from paris,semi_atomic,True,False,
0.0,dinner;lunch,,,,,0.6,30706,0,0,25.6,,0,0,0,287.6,288.0,protein_high;carb_low;fat_high,"meat, egg and fish","Sausage from Paris, smoked","Sausage from Paris, smoked",,processed_meat,0.9,macro:name_hints:processed_meat,13.7,,1,0,0,,delicatessen meat and similar,other delicatessen,,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,sausage-from-paris-smoked_30706,,,,,57.3,"sausage from paris, smoked",sausage from paris,semi_atomic,True,False,
0.0,dinner;lunch,,,,,22.6,30707,0,0,17.4,2.0,0,0,0,305.8,309.0,protein_high;carb_high;fat_high,"meat, egg and fish","Sausage in a brioche crust, cooked","Sausage in a brioche crust, cooked",,processed_meat,0.9,macro:name_hints:processed_meat,14.7,,1,0,0,1.38,delicatessen meat and similar,other delicatessen,3.8,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,sausage-in-a-brioche-crust-cooked_30707,,,,,42.4,"sausage in a brioche crust, cooked",sausage in a brioche crust,semi_atomic,True,False,
0.0,dinner;lunch,,,,,1.56,30730,0,0,24.8,0.4,0,1,0,277.0,278.0,protein_high;carb_low;fat_high,"meat, egg and fish",Saveloy or cervelat,Saveloy or cervelat,,fish_white,0.0,,11.9,,1,0,0,1.95,delicatessen meat and similar,other delicatessen,0.63,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,saveloy-or-cervelat_30730,,,,,61.1,saveloy or cervelat,saveloy or cervelat,semi_atomic,True,False,
0.0,dinner;lunch,,,,,1.0,30731,0,0,27.5,0.6,0,1,0,303.5,305.0,protein_high;carb_low;fat_high,"meat, egg and fish",Saveloy or cervelat (from Obernai Alsace),Saveloy or cervelat,from_obernai_alsace,fish_white,0.0,,13.0,,1,0,0,2.0,delicatessen meat and similar,other delicatessen,0.6,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,saveloy-or-cervelat-from-obernai-alsace_30731,,,,,,saveloy or cervelat,saveloy or cervelat,semi_atomic,True,False,
0.0,dinner;lunch,,,,,0.2,30732,0,0,27.4,,0,0,0,297.4,297.0,protein_high;carb_low;fat_high,"meat, egg and fish","Saveloy or cervelat, pure pork with garlic","Saveloy or cervelat, pure pork with garlic",with_garlic,lean_red,0.0,,12.5,,1,0,0,,delicatessen meat and similar,other delicatessen,,,0,0,,,0,,,0,,0,0,0,1,0,,,,0,,,0,0,,,,saveloy-or-cervelat-pure-pork-with-garlic_30732,,,,,55.3,"saveloy or cervelat, pure pork with garlic","saveloy or cervelat, pure pork with garlic",semi_atomic,True,False,
0.0,dinner;lunch,,,,,1.4,30789,0,0,26.7,0.0,0,1,0,305.9,305.0,protein_high;carb_low;fat_high,"meat, egg and fish",Mortadella,Mortadella,,processed_meat,0.9,macro:name_hints:processed_meat,15.0,,1,0,0,2.13,delicatessen meat and similar,other delicatessen,0.0,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,mortadella_30789,,,,,55.1,mortadella,mortadella,semi_atomic,True,False,
0.0,dinner;lunch,,,,,1.55,30790,0,0,25.8,0.0,0,1,0,297.6,298.0,protein_high;carb_low;fat_high,"meat, egg and fish","Mortadella, pure pork","Mortadella, pure pork",,processed_meat,0.9,macro:name_hints:processed_meat,14.8,,1,0,0,2.14,delicatessen meat and similar,other delicatessen,1.0,,0,0,,,0,,,0,,0,0,0,1,0,,,,0,,,0,0,,,,mortadella-pure-pork_30790,,,,,52.3,"mortadella, pure pork","mortadella, pure pork",semi_atomic,True,False,
0.0,dinner;lunch,,,,,0.7,30791,0,0,25.4,0.0,0,1,0,297.0,297.0,protein_high;carb_low;fat_high,"meat, egg and fish",Pork and beef mortadella,Pork and beef mortadella,,processed_meat,0.9,macro:name_hints:processed_meat,16.4,,1,0,0,3.12,delicatessen meat and similar,other delicatessen,0.0,,0,0,,,0,,,0,,0,0,0,1,0,,,,0,,,0,0,,,,pork-and-beef-mortadella_30791,,,,,52.3,pork and beef mortadella,pork and beef mortadella,semi_atomic,True,False,
0.0,dinner;lunch,,,,,1.16,30797,0,0,28.2,1.97,0,1,0,316.0,320.0,protein_high;carb_low;fat_high,"meat, egg and fish","Mortadella with pistachios, pure pork","Mortadella with pistachios, pure pork",with_pistachios,processed_meat,0.9,macro:name_hints:processed_meat,14.4,,1,0,0,2.08,delicatessen meat and similar,other delicatessen,0.48,,0,0,,,0,,,0,,0,0,0,1,0,,,,0,,,0,0,,,,mortadella-with-pistachios-pure-pork_30797,,,,,53.2,"mortadella with pistachios, pure pork","mortadella with pistachios, pure pork",semi_atomic,True,False,
0.0,dinner;lunch,,,,,,30801,0,0,20.0,0.0,0,1,0,,236.8,protein_high;fat_high,"meat, egg and fish","Horse sausage, cervelas type","Horse sausage, cervelas type",,processed_meat,0.9,macro:name_hints:processed_meat,14.2,,1,0,0,2.46,delicatessen meat and similar,other delicatessen,1.4,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,horse-sausage-cervelas-type_30801,,,,,57.6,"horse sausage, cervelas type","horse sausage, cervelas type",semi_atomic,True,False,
0.0,dinner;lunch,,,,,4.13,1030,0,0,11.1,3.2,0,1,0,235.2,242.0,protein_high;carb_low;fat_high,"meat, egg and fish","Plant-based ham, prepacked",Plant-based ham,prepacked,processed_meat,0.9,macro:name_hints:processed_meat,29.7,,1,0,0,1.62,delicatessen meat and similar,delicatessen alternatives for vegetarian,0.93,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,plant-based-ham-prepacked_1030,,,,,50.2,plant-based ham,plant-based ham,semi_atomic,True,False,
0.0,dinner;lunch,,,,,9.45,1031,0,0,15.4,2.96,0,0,0,190.6,197.0,carb_moderate;fat_high,"meat, egg and fish","Plant-based pâté, prepacked",Plant-based pâté,prepacked,fish_white,0.0,,3.56,,1,0,0,1.27,delicatessen meat and similar,delicatessen alternatives for vegetarian,1.49,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,plant-based-pate-prepacked_1031,,,,,66.7,plant-based pate,plant-based pate,semi_atomic,True,False,
0.0,dinner;lunch,,,,,5.69,20337,0,0,16.3,2.8,0,1,0,223.1,231.0,protein_high;carb_moderate;fat_high,"meat, egg and fish",Plant-based sausage with tofu (vegan),Plant-based sausage with tofu,with_tofu;vegan,processed_meat,0.9,macro:name_hints:processed_meat,13.4,,1,0,0,1.68,delicatessen meat and similar,delicatessen alternatives for vegetarian,0.5,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,plant-based-sausage-with-tofu-vegan_20337,,,,,60.4,plant-based sausage with tofu,plant-based sausage with tofu,semi_atomic,True,False,
0.0,dinner;lunch,,,,,4.97,20338,0,0,7.2,2.8,0,0,0,128.7,136.0,protein_high;carb_low;fat_moderate,"meat, egg and fish",Plant-based sausage with tofu (not vegan),Plant-based sausage with tofu,with_tofu;vegan;not_vegan,processed_meat,0.9,macro:name_hints:processed_meat,11.0,,1,0,0,1.01,delicatessen meat and similar,delicatessen alternatives for vegetarian,0.97,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,plant-based-sausage-with-tofu-not-vegan_20338,,,,,73.3,plant-based sausage with tofu,plant-based sausage with tofu,semi_atomic,True,False,
0.0,dinner;lunch,,,,,7.53,25232,0,0,10.5,4.6,0,1,0,233.0,250.0,protein_high;carb_moderate;fat_high,"meat, egg and fish",Plant-based sausage with wheat or seitan,Plant-based sausage with wheat or seitan,with_wheat_or_seitan,processed_meat,0.9,macro:name_hints:processed_meat,27.1,,1,0,0,1.82,delicatessen meat and similar,delicatessen alternatives for vegetarian,1.74,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,plant-based-sausage-with-wheat-or-seitan_25232,,,,,47.7,plant-based sausage with wheat or seitan,plant-based sausage with wheat or seitan,semi_atomic,True,False,
0.0,dinner;lunch,,,,,2.48,6260,0,0,13.6,1.55,0,0,0,195.5,195.5,protein_high;carb_low;fat_high,"meat, egg and fish","Burger, beef based, 15% fat, raw, prepacked","Burger, beef based, 15% fat, raw",prepacked,lean_red,0.0,,15.8,,1,0,0,0.87,other meat products,,0.57,,0,0,,,0,,,0,,0,0,0,1,0,,,,0,,,0,0,,,,burger-beef-based-15-fat-raw-prepacked_6260,,,,,62.5,"burger, beef based, 15 fat, raw","burger, beef based, 15 fat",atomic,True,False,
0.0,dinner;lunch,,,,,14.6,25089,0,0,12.2,0.78,0,1,0,224.2,226.0,protein_high;carb_moderate;fat_high,"meat, egg and fish","Veal escalope cordon bleu (topped with a ham slice and Gruyere sauce), prepacked",Veal escalope cordon bleu,with_a_ham_slice_and_gruyere_sauce;topped_with_a_ham_slice_and_gruyere_sauce;prepacked,lean_red,0.0,,14.0,,1,0,0,1.73,other meat products,,2.2,,0,0,,,0,,,0,,0,0,0,1,0,,,,0,,,0,0,,,,veal-escalope-cordon-bleu-topped-with-a-ham-slice-and-gruyere-sauce-prepacked_25089,,,,,54.1,veal escalope cordon bleu,veal escalope cordon bleu,recipe_like,False,False,name_keyword:cordon bleu
0.0,dinner;lunch,,,,,5.65,25163,0,0,13.3,0.63,0,0,0,216.3,217.0,protein_high;carb_moderate;fat_high,"meat, egg and fish","Beef, meat balls, cooked","Beef, meat balls, cooked",,lean_red,0.0,,18.5,,1,0,0,1.13,other meat products,,2.0,,0,0,,,0,,,0,,0,0,0,1,0,,,,0,,,0,0,,,,beef-meat-balls-cooked_25163,,,,,62.0,"beef, meat balls, cooked","beef, meat balls",semi_atomic,True,False,
0.0,dinner;lunch,bread,0.9,macro:name_hints:bread,,12.6,25173,0,0,14.1,0.94,0,0,0,268.9,271.0,protein_high;carb_moderate;fat_high,"meat, egg and fish","Veal, bread escalope, cooked","Veal, bread escalope, cooked",,lean_red,0.0,,22.9,,1,1,0,0.98,other meat products,,0.49,,0,0,,,0,,,0,,0,0,0,1,0,,,,0,,,0,0,,,,veal-bread-escalope-cooked_25173,,,,,47.8,"veal, bread escalope, cooked","veal, bread escalope",semi_atomic,True,False,
0.0,dinner;lunch,,,,,7.78,25186,0,0,18.6,0.8,0,1,0,256.1,260.0,protein_high;carb_moderate;fat_high,"meat, egg and fish","Meat balls, pork and beef, (Swedish-style), prepacked","Meat balls, pork and beef,",style:swedish;swedish_style;prepacked,lean_red,0.0,,14.4,,1,0,0,1.51,other meat products,,0.8,,0,0,,,0,,,0,,0,0,0,1,0,,,,0,,,0,0,,,,meat-balls-pork-and-beef-swedish-style-prepacked_25186,,,,,55.6,"meat balls, pork and beef","meat balls, pork and beef",semi_atomic,True,False,
0.0,dinner;lunch,,,,,9.46,25194,0,0,15.7,0.8,0,0,0,241.9,247.0,protein_high;carb_moderate;fat_high,"meat, egg and fish","Meat balls, beef and lamb (kefta type), prepacked, raw","Meat balls, beef and lamb, prepacked, raw",kefta_type;prepacked,lean_red,0.0,,15.7,,1,0,0,1.03,other meat products,,1.2,,0,0,,,0,,,0,,0,0,0,1,0,,,,0,,,0,0,,,,meat-balls-beef-and-lamb-kefta-type-prepacked-raw_25194,,,,,55.5,"meat balls, beef and lamb, prepacked, raw","meat balls, beef and lamb",semi_atomic,True,False,
0.0,dinner;lunch,,,,,0.8,25504,0,0,13.0,0.0,0,0,0,194.6,195.0,protein_high;carb_low;fat_high,"meat, egg and fish",Poultry on skewer,Poultry on skewer,,fish_white,0.0,,18.6,,1,0,0,0.29,other meat products,,0.0,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,poultry-on-skewer_25504,,,,,64.2,poultry on skewer,poultry on skewer,semi_atomic,True,False,
0.0,dinner;lunch,,,,,1.02,25505,0,0,12.9,1.0,0,0,0,188.6,191.0,protein_high;carb_low;fat_high,"meat, egg and fish",Beef on skewer,Beef on skewer,,lean_red,0.0,,17.1,,1,0,0,0.13,other meat products,,0.0,,0,0,,,0,,,0,,0,0,0,1,0,,,,0,,,0,0,,,,beef-on-skewer_25505,,,,,62.6,beef on skewer,beef on skewer,semi_atomic,True,False,
0.0,dinner;lunch,,,,,1.02,25506,0,0,13.8,0.33,0,0,0,207.1,208.0,protein_high;carb_low;fat_high,"meat, egg and fish",Mixed meat on skewer,Mixed meat on skewer,,fish_white,0.0,,19.7,,1,0,0,0.61,other meat products,,1.01,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,mixed-meat-on-skewer_25506,,,,,63.4,mixed meat on skewer,mixed meat on skewer,unclear,False,False,mixed_multi_item
0.0,dinner;lunch,,,,,16.2,25512,0,0,13.2,1.7,0,0,0,236.0,239.0,protein_high;carb_high;fat_high,"meat, egg and fish",Poultry nuggets,Poultry nuggets,,fish_white,0.0,,13.1,,1,0,0,1.2,other meat products,,1.07,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,poultry-nuggets_25512,,,,,51.5,poultry nuggets,poultry nuggets,semi_atomic,True,False,
0.0,dinner;lunch,,,,,2.54,25541,0,0,5.1,2.6,0,0,0,106.5,112.0,protein_high;carb_low;fat_moderate,"meat, egg and fish",Lamb on skewer,Lamb on skewer,,lean_red,0.0,,12.6,,1,0,0,0.48,other meat products,,1.57,,0,0,,,0,,,0,,0,0,0,1,0,,,,0,,,0,0,,,,lamb-on-skewer_25541,,,,,72.8,lamb on skewer,lamb on skewer,semi_atomic,True,False,
0.0,dinner;lunch,,,,,2.1,25566,0,0,6.5,1.0,0,0,0,129.3,131.0,protein_high;carb_low;fat_moderate,"meat, egg and fish","Pork on skewer, raw","Pork on skewer, raw",,lean_red,0.0,,15.6,,1,0,0,0.81,other meat products,,1.1,,0,0,,,0,,,0,,0,0,0,1,0,,,,0,,,0,0,,,,pork-on-skewer-raw_25566,,,,,,"pork on skewer, raw",pork on skewer,atomic,True,False,
0.0,dinner;lunch,bakery,0.0,,,19.4,36027,0,0,11.6,2.4,0,0,0,244.4,250.0,protein_high;carb_high;fat_high,"meat, egg and fish","Chicken, nugget, breaded croquette","Chicken, nugget, breaded croquette",,animal_lean,0.9,macro:name_hints:animal_lean,15.6,,1,1,0,1.37,other meat products,,1.3,,0,0,,,0,,1.0,1,,0,0,0,0,0,,,,0,,,0,0,,,,chicken-nugget-breaded-croquette_36027,,,,,48.6,"chicken, nugget, breaded croquette","chicken, nugget, breaded croquette",semi_atomic,True,False,
0.0,dinner;lunch,,,,,2.1,36035,0,0,12.6,0.9,0,1,0,211.4,213.0,protein_high;carb_low;fat_high,"meat, egg and fish","Chicken, marinated wing, roasted/baked","Chicken, marinated wing, roasted/baked",,animal_lean,0.9,macro:name_hints:animal_lean,22.4,,1,0,0,1.69,other meat products,,0.6,,0,0,,,0,,,0,,0,0,0,0,0,1.0,,,0,,,0,0,,,,chicken-marinated-wing-roasted-baked_36035,,,,,60.2,"chicken, marinated wing, roasted / baked","chicken, marinated wing",semi_atomic,True,False,
0.0,dinner;lunch,bakery,0.0,,,21.7,36036,0,0,24.0,3.4,0,0,0,331.8,339.0,protein_moderate;carb_high;fat_high,"meat, egg and fish","Turkey, breaded escalope","Turkey, breaded escalope",,animal_lean,0.9,macro:name_hints:animal_lean,7.25,,1,1,0,1.26,other meat products,,1.9,,0,0,,,0,,1.0,1,,0,0,0,0,0,,,,0,,,0,0,,,,turkey-breaded-escalope_36036,,,,,41.8,"turkey, breaded escalope","turkey, breaded escalope",semi_atomic,True,False,
0.0,dinner;lunch,bakery,0.0,,,13.5,36318,0,0,10.9,1.3,0,0,0,208.5,211.0,protein_high;carb_moderate;fat_high,"meat, egg and fish",Milanese-style turkey escalope or breaded veal escalope,Milanese-style turkey escalope or breaded veal escalope,style:milanese,animal_lean,0.9,macro:name_hints:animal_lean,14.1,,1,1,0,1.03,other meat products,,1.07,,0,0,,,0,,1.0,1,,0,0,0,1,0,,,,0,,,0,0,,,,milanese-style-turkey-escalope-or-breaded-veal-escalope_36318,,,,,,milanese-style turkey escalope or breaded veal escalope,milanese-style turkey escalope or breaded veal escalope,semi_atomic,True,False,
0.0,dinner;lunch,,,,,0.0,25996,0,0,12.5,0.0,0,0,0,204.5,205.0,protein_high;carb_low;fat_high,"meat, egg and fish","Salmon, cooked (average)","Salmon, cooked",note:average,fish_fatty,0.9,macro:name_hints:fish_fatty,23.0,,1,0,0,0.13,"fish, cooked",,0.0,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,salmon-cooked-average_25996,,,,,62.6,"salmon, cooked",salmon,unclear,False,False,aggregate_average_item
0.0,dinner;lunch,,,,,0.0,25997,0,0,0.73,0.0,0,0,0,99.0,98.9,protein_high;carb_low;fat_low,"meat, egg and fish","Cod, cooked (average)","Cod, cooked",note:average,fish_white,0.9,macro:name_hints:fish_white,23.1,,1,0,0,0.2,"fish, cooked",,0.0,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,cod-cooked-average_25997,,,,,75.0,"cod, cooked",cod,unclear,False,False,aggregate_average_item
0.0,dinner;lunch,,,,,0.0,25998,0,0,9.9,0.3,0,1,0,161.5,162.0,protein_high;carb_low;fat_moderate,"meat, egg and fish","Atlantic herring, smoked, fillet","Atlantic herring, smoked, fillet",,fish_fatty,0.9,macro:name_hints:fish_fatty,18.1,,1,0,0,3.78,"fish, cooked",,0.0,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,atlantic-herring-smoked-fillet_25998,,,,,67.7,"atlantic herring, smoked, fillet",atlantic herring,semi_atomic,True,False,
0.0,dinner;lunch,,,,,,26003,0,0,1.89,0.0,0,0,0,,93.0,protein_high;fat_low,"meat, egg and fish","European plaice, steamed","European plaice, steamed",,fish_white,0.0,,19.0,,1,0,0,,"fish, cooked",,0.0,1.0,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,european-plaice-steamed_26003,,,,,78.0,"european plaice, steamed","european plaice, steamed",semi_atomic,True,False,
0.0,dinner;lunch,,,,,,26008,0,0,0.6,0.0,0,0,0,,89.0,protein_high;fat_low,"meat, egg and fish","Haddock, steamed","Haddock, steamed",,fish_white,0.9,macro:name_hints:fish_white,20.9,,1,0,0,0.18,"fish, cooked",,0.0,1.0,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,haddock-steamed_26008,,,,,78.3,"haddock, steamed","haddock, steamed",semi_atomic,True,False,
0.0,dinner;lunch,,,,,,26012,0,0,12.1,0.0,0,0,0,,201.0,protein_high;fat_high,"meat, egg and fish","Atlantic herring, fried","Atlantic herring, fried",,fish_fatty,0.9,macro:name_hints:fish_fatty,23.0,,1,0,0,,"fish, cooked",,0.0,,0,0,,,0,,1.0,1,,0,0,0,0,0,,,,0,,,0,0,,,,atlantic-herring-fried_26012,,,,,,"atlantic herring, fried",atlantic herring,semi_atomic,True,False,
0.0,dinner;lunch,,,,,0.5,26013,0,0,11.7,0.0,0,1,0,173.3,173.0,protein_high;carb_low;fat_high,"meat, egg and fish","Atlantic herring, smoked, plain","Atlantic herring, smoked, plain",,fish_fatty,0.9,macro:name_hints:fish_fatty,16.5,,1,0,0,3.98,"fish, cooked",,0.0,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,atlantic-herring-smoked-plain_26013,,,,,68.3,"atlantic herring, smoked, plain",atlantic herring,semi_atomic,True,False,
0.0,dinner;lunch,,,,,,26014,0,0,11.4,0.0,0,0,0,,189.0,protein_high;fat_high,"meat, egg and fish","Atlantic herring, grilled/pan-fried","Atlantic herring, grilled/pan-fried",,fish_fatty,0.9,macro:name_hints:fish_fatty,21.6,,1,0,0,0.34,"fish, cooked",,0.0,,0,0,,,0,,1.0,1,1.0,0,0,0,0,0,,,,0,,,0,0,,,,atlantic-herring-grilled-pan-fried_26014,,,,,64.2,"atlantic herring, grilled / pan-fried",atlantic herring,semi_atomic,True,False,
0.0,dinner;lunch,,,,,,26015,0,0,0.81,0.0,0,0,0,,99.7,protein_high;fat_low,"meat, egg and fish","Saithe, cooked","Saithe, cooked",,fish_white,0.0,,23.1,,1,0,0,0.25,"fish, cooked",,0.0,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,saithe-cooked_26015,,,,,75.5,"saithe, cooked",saithe,semi_atomic,True,False,
0.0,dinner;lunch,,,,,,26017,0,0,2.27,0.0,0,0,0,,90.1,protein_high;fat_low,"meat, egg and fish","Lemon sole, steamed","Lemon sole, steamed",,fish_white,0.0,,17.4,,1,0,0,0.3,"fish, cooked",,0.0,1.0,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,lemon-sole-steamed_26017,,,,,76.9,"lemon sole, steamed","lemon sole, steamed",semi_atomic,True,False,
0.0,dinner;lunch,,,,,,26019,0,0,15.8,0.0,0,0,0,,228.0,protein_high;fat_high,"meat, egg and fish","Mackerel, roasted/baked","Mackerel, roasted/baked",,fish_fatty,0.9,macro:name_hints:fish_fatty,21.5,,1,0,0,0.21,"fish, cooked",,0.0,,0,0,,,0,,,0,,0,0,0,0,0,1.0,,,0,,,0,0,,,,mackerel-roasted-baked_26019,,,,,61.5,"mackerel, roasted / baked",mackerel,semi_atomic,True,False,
0.0,dinner;lunch,,,,,,26020,0,0,10.2,0.0,0,0,0,,186.0,protein_high;fat_high,"meat, egg and fish","Mackerel, fried","Mackerel, fried",,fish_fatty,0.9,macro:name_hints:fish_fatty,23.6,,1,0,0,0.21,"fish, cooked",,0.0,,0,0,,,0,,1.0,1,,0,0,0,0,0,,,,0,,,0,0,,,,mackerel-fried_26020,,,,,64.6,"mackerel, fried",mackerel,semi_atomic,True,False,
0.0,dinner;lunch,,,,,,26021,0,0,3.61,0.0,0,0,0,,125.0,protein_high,"meat, egg and fish","Whiting, fried","Whiting, fried",,fish_white,0.0,,23.1,,1,0,0,0.43,"fish, cooked",,0.0,,0,0,,,0,,1.0,1,,0,0,0,0,0,,,,0,,,0,0,,,,whiting-fried_26021,,,,,71.4,"whiting, fried",whiting,semi_atomic,True,False,
0.0,dinner;lunch,,,,,,26022,0,0,0.7,0.0,0,0,0,,98.3,protein_high;fat_low,"meat, egg and fish","Whiting, steamed","Whiting, steamed",,fish_white,0.0,,23.0,,1,0,0,0.28,"fish, cooked",,0.0,1.0,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,whiting-steamed_26022,,,,,75.2,"whiting, steamed","whiting, steamed",semi_atomic,True,False,
