food_id,canonical_name,display_name,food_family_name,entity_level,food_group,food_subgroup,energy_kcal_100g,protein_g_100g,carbs_g_100g,fat_g_100g,food_subgroup_detail,processing_state,preservation_state,fibre_g_100g,sugars_g_100g,salt_g_100g,water_g_100g,alcohol_g_100g,helper_macro_profile,helper_use_as_protein,helper_use_as_carb_side,helper_use_as_veg_side,helper_is_sweet,helper_is_salty,helper_is_drink,helper_is_vegetarian,helper_is_vegan,helper_protein_bucket,helper_carb_bucket,helper_veg_bucket,primary_source_uid,primary_source_name,primary_source_ciqual_code,primary_source_name_tags,qc_macro_complete,qc_taxonomy_complete,qc_canonicalization_status,qc_scope_status,qc_source_merge_count,qc_notes
food_aspartame_in_powder,aspartame_in_powder,"Aspartame, in powder","Aspartame, in powder",semi_atomic,sugar and confectionery,sugars and honey,381.8,0.63,94.7,0.05,,,,0.05,9.33,0.028,,0.0,protein_low;carb_high;fat_low,False,False,False,False,False,,,,,,,aspartame-in-powder_11509,"Aspartame, in powder",11509,,True,True,normalized_from_source_name,accepted_core,1,
food_aspartame_sweetener_in_tablets,aspartame_sweetener_in_tablets,"Aspartame sweetener, in tablets","Aspartame sweetener, in tablets",semi_atomic,sugar and confectionery,sugars and honey,302.6,6.35,69.3,0.0,,,,2.2,6.65,0.82,,0.0,protein_moderate;carb_high;fat_low,False,False,False,False,False,,,,,,,aspartame-sweetener-in-tablets_11506,"Aspartame sweetener, in tablets",11506,,True,True,normalized_from_source_name,accepted_core,1,
food_atlantic_herring_marinated_or_rollmops,atlantic_herring_marinated_or_rollmops,"Atlantic herring, marinated, or rollmops","Atlantic herring, marinated, or rollmops",semi_atomic,"meat, egg and fish",fish products,211.0,13.7,8.0,13.8,,,,0.0,1.9,2.56,64.7,0.0,protein_high;carb_moderate;fat_high,True,False,False,False,True,,,,fish_fatty,,,atlantic-herring-marinated-or-rollmops_26010,"Atlantic herring, marinated, or rollmops",26010,,True,True,normalized_from_source_name,accepted_core,1,
food_atlantic_herring_smoked_fillet,atlantic_herring_smoked_fillet,"Atlantic herring, smoked, fillet",Atlantic herring,semi_atomic,"meat, egg and fish","fish, cooked",162.0,18.1,0.0,9.9,,smoked,,0.3,0.0,3.78,67.7,0.0,protein_high;carb_low;fat_moderate,True,False,False,False,True,,,,fish_fatty,,,atlantic-herring-smoked-fillet_25998,"Atlantic herring, smoked, fillet",25998,,True,True,normalized_from_source_name,accepted_core,1,
food_atlantic_herring_smoked_in_oil,atlantic_herring_smoked_in_oil,"Atlantic herring, smoked, in oil",Atlantic herring,semi_atomic,"meat, egg and fish","fish, cooked",168.0,15.1,2.0,11.0,,smoked,,0.0,0.0,4.08,65.3,0.0,protein_high;carb_low;fat_high,True,False,False,False,True,,,,fish_fatty,,,atlantic-herring-smoked-in-oil_26232,"Atlantic herring, smoked, in oil",26232,,True,True,normalized_from_source_name,accepted_core,1,
food_atlantic_herring_smoked_plain,atlantic_herring_smoked_plain,"Atlantic herring, smoked, plain",Atlantic herring,semi_atomic,"meat, egg and fish","fish, cooked",173.0,16.5,0.5,11.7,,smoked,,0.0,0.0,3.98,68.3,0.0,protein_high;carb_low;fat_high,True,False,False,False,True,,,,fish_fatty,,,atlantic-herring-smoked-plain_26013,"Atlantic herring, smoked, plain",26013,,True,True,normalized_from_source_name,accepted_core,1,
food_atlantic_wakame_alaria_esculenta_dried_or_dehydrated,atlantic_wakame_alaria_esculenta_dried_or_dehydrated,"Atlantic wakame, Alaria esculenta, dried or dehydrated","Atlantic wakame, dried or dehydrated",semi_atomic,miscellaneous,seaweed,88.1,12.3,6.28,1.53,,,dried,49.5,,4.81,10.3,0.0,protein_high;carb_moderate;fat_low,False,False,False,False,True,,,,,,,atlantic-wakame-alaria-esculenta-dried-or-dehydrated_20999,"Atlantic wakame (Alaria esculenta), dried or dehydrated",20999,alaria_esculenta,True,True,normalized_from_source_name,accepted_core,1,
food_aubergine_caviar_prepacked,aubergine_caviar_prepacked,"Aubergine caviar, prepacked",Aubergine caviar,semi_atomic,miscellaneous,sauces,209.0,0.71,4.3,21.0,condiment sauces,,,2.93,1.85,1.36,60.5,0.0,protein_low;carb_low;fat_high,False,False,False,False,False,,,,,,,aubergine-caviar-prepacked_25624,"Aubergine caviar, prepacked",25624,prepacked,True,True,normalized_from_source_name,accepted_core,1,
food_avocado_oil,avocado_oil,Avocado oil,Avocado oil,semi_atomic,fats and oils,vegetable oils,900.0,0.0,0.0,100.0,,,,0.0,0.0,0.0,0.0,0.0,protein_low;carb_low;fat_high,False,False,False,False,False,,,,,,,avocado-oil_17100,Avocado oil,17100,,True,True,normalized_from_source_name,accepted_core,1,
food_avocado_pulp_raw,avocado_pulp_raw,"Avocado, pulp, raw","Avocado, pulp",atomic,"fruits, vegetables, legumes and nuts",vegetables,205.0,1.56,0.83,20.6,"vegetables, raw",raw,,3.6,0.4,0.015,70.3,0.0,protein_low;carb_low;fat_high,True,False,True,False,False,,,,veggie,,,avocado-pulp-raw_13004,"Avocado, pulp, raw",13004,,True,True,normalized_from_source_name,accepted_core,1,
food_bacon_back,bacon_back,"Bacon, back","Bacon, back",semi_atomic,"meat, egg and fish",delicatessen meat and similar,118.0,23.1,0.7,2.6,cooked ham,,,0.0,0.0,3.18,70.1,0.0,protein_high;carb_low;fat_low,True,False,False,False,True,,,,animal_fatty,,,bacon-back_28727,"Bacon, back",28727,,True,True,normalized_from_source_name,accepted_core,1,
food_bagel,bagel,Bagel,Bagel,semi_atomic,cereal products,breads and similar,272.0,9.26,47.3,3.98,breads,,,3.42,5.36,1.08,34.3,0.0,protein_moderate;carb_high,False,True,False,False,False,,True,True,,bread,,bagel_7258,Bagel,7258,,True,True,normalized_from_source_name,accepted_core,1,
food_baker_s_yeast_compressed,baker_s_yeast_compressed,"Baker's yeast, compressed","Baker's yeast, compressed",semi_atomic,miscellaneous,miscellaneous ingredients,97.6,8.23,11.9,1.9,,,,7.15,0.0,0.058,69.0,0.0,protein_moderate;carb_moderate;fat_low,False,False,False,False,False,,,,,,,baker-s-yeast-compressed_11010,"Baker's yeast, compressed",11010,,True,True,normalized_from_source_name,accepted_core,1,
food_baker_s_yeast_dehydrated,baker_s_yeast_dehydrated,"Baker's yeast, dehydrated",Baker's yeast,semi_atomic,miscellaneous,miscellaneous ingredients,306.9,44.5,17.9,6.37,,,dried,23.3,0.0,0.56,2.94,0.0,protein_high;carb_high;fat_moderate,False,False,False,False,False,,,,,,,baker-s-yeast-dehydrated_11045,"Baker's yeast, dehydrated",11045,,True,True,normalized_from_source_name,accepted_core,1,
food_baking_powder_or_raising_agent,baking_powder_or_raising_agent,Baking powder or raising agent,Baking powder or raising agent,semi_atomic,miscellaneous,miscellaneous ingredients,142.4,1.96,33.2,0.2,,,,1.9,0.1,,5.4,0.0,protein_low;carb_high;fat_low,False,False,False,False,False,,,,,,,baking-powder-or-raising-agent_11046,Baking powder or raising agent,11046,,True,True,normalized_from_source_name,accepted_core,1,
food_bamboo_shoots_canned_drained,bamboo_shoots_canned_drained,"Bamboo shoots, canned, drained",Bamboo shoots,semi_atomic,"fruits, vegetables, legumes and nuts",vegetables,15.4,1.61,1.9,0.15,"vegetables, cooked",,canned;drained,1.25,1.15,0.19,95.0,0.0,protein_low;carb_low;fat_low,True,False,True,False,False,,,,veggie,,,bamboo-shoots-canned-drained_20188,"Bamboo shoots, canned, drained",20188,canned,True,True,normalized_from_source_name,accepted_core,1,
food_bamboo_shoots_raw,bamboo_shoots_raw,"Bamboo shoots, raw",Bamboo shoots,atomic,"fruits, vegetables, legumes and nuts",vegetables,35.1,2.52,5.08,0.2,"vegetables, raw",raw,,1.45,3.0,0.01,89.8,0.0,protein_low;carb_moderate;fat_low,True,False,True,False,False,,,,veggie,,,bamboo-shoots-raw_20198,"Bamboo shoots, raw",20198,,True,True,normalized_from_source_name,accepted_core,1,
food_banana_pulp_dried,banana_pulp_dried,"Banana, pulp, dried","Banana, pulp",semi_atomic,"fruits, vegetables, legumes and nuts",fruits,345.5,3.89,78.4,1.81,dried fruits,,dried,9.9,47.3,0.008,3.0,0.0,carb_high;fat_low,True,False,True,True,False,,,,veggie,,,banana-pulp-dried_13089,"Banana, pulp, dried",13089,,True,True,normalized_from_source_name,accepted_core,1,
food_banana_pulp_raw,banana_pulp_raw,"Banana, pulp, raw","Banana, pulp",atomic,"fruits, vegetables, legumes and nuts",fruits,90.5,1.06,19.7,0.3,fresh fruits,raw,,2.7,15.6,0.0,75.8,0.0,protein_low;carb_high;fat_low,True,False,True,True,False,,,,veggie,,,banana-pulp-raw_13005,"Banana, pulp, raw",13005,,True,True,normalized_from_source_name,accepted_core,1,
food_barley_whole_raw,barley_whole_raw,"Barley, whole, raw","Barley, whole",atomic,cereal products,"pasta, rice and grains",334.0,12.5,56.2,2.3,"pasta, rice and grains, raw",raw,,17.3,0.8,0.03,9.44,0.0,protein_high;carb_high;fat_low,False,True,False,False,False,,True,True,,grains_whole,,barley-whole-raw_9320,"Barley, whole, raw",9320,,True,True,normalized_from_source_name,accepted_core,1,
food_basil_dried,basil_dried,"Basil, dried",Basil,semi_atomic,miscellaneous,herbs,169.0,23.0,10.1,4.07,dried herbs,,dried,37.7,1.71,0.19,10.4,0.0,protein_high;carb_moderate,False,False,False,False,False,,,,,,,basil-dried_11032,"Basil, dried",11032,,True,True,normalized_from_source_name,accepted_core,1,
food_basil_fresh,basil_fresh,"Basil, fresh","Basil, fresh",semi_atomic,miscellaneous,herbs,34.8,3.35,2.55,0.47,fresh herbs,,,3.47,0.37,0.028,91.7,0.0,carb_low;fat_low,False,False,False,False,False,,,,,,,basil-fresh_11033,"Basil, fresh",11033,,True,True,normalized_from_source_name,accepted_core,1,
food_basmati_rice_raw,basmati_rice_raw,"Basmati rice, raw",Basmati rice,atomic,cereal products,"pasta, rice and grains",353.0,7.67,77.8,0.84,"pasta, rice and grains, raw",raw,,0.92,0.17,0.014,12.4,0.0,protein_moderate;carb_high;fat_low,False,True,False,False,False,,True,True,,grains_refined,,basmati-rice-raw_9119,"Basmati rice, raw",9119,,True,True,normalized_from_source_name,accepted_core,1,
food_basque_style_sauce_or_tomato_sauce_with_sweet_peppers_prepacked,basque_style_sauce_or_tomato_sauce_with_sweet_peppers_prepacked,"Basque-style sauce or tomato sauce with sweet peppers, prepacked",Basque-style sauce or tomato sauce with sweet peppers,semi_atomic,miscellaneous,sauces,63.1,1.17,7.41,2.71,warm sauces,,,2.09,4.46,1.13,,0.0,protein_low;carb_moderate;fat_low,False,False,True,False,False,,True,True,,,cooked_veg,basque-style-sauce-or-tomato-sauce-with-sweet-peppers-prepacked_11170,"Basque-style sauce or tomato sauce with sweet peppers, prepacked",11170,style:basque;with_sweet_peppers;prepacked,True,True,normalized_from_source_name,accepted_core,1,
food_bay_leaves,bay_leaves,"Bay, leaves","Bay, leaves",semi_atomic,miscellaneous,spices,300.1,7.61,48.6,8.36,,,,26.3,48.6,0.058,5.44,0.0,protein_moderate;carb_high;fat_moderate,False,False,False,True,False,,,,,,,bay-leaves_11053,"Bay, leaves",11053,,True,True,normalized_from_source_name,accepted_core,1,
food_bayonne_cured_ham_raw_smoked,bayonne_cured_ham_raw_smoked,"Bayonne Cured ham, raw, smoked",Bayonne cured ham,semi_atomic,"meat, egg and fish",delicatessen meat and similar,228.0,28.0,0.63,12.6,raw and cured ham,raw;smoked,,,0.5,5.75,48.6,0.0,protein_high;carb_low;fat_high,True,False,False,False,True,,,,processed_meat,,,bayonne-cured-ham-raw-smoked_28811,"Bayonne Cured ham, raw, smoked",28811,,True,True,normalized_from_source_name,accepted_core,1,
food_beans_mung_mature_seeds_dry,beans_mung_mature_seeds_dry,"Beans, mung, mature, seeds, dry","Beans, mung, mature, seeds, dry",atomic,"fruits, vegetables, legumes and nuts",legumes,301.2,24.5,47.6,1.42,"legumes, dried",,,16.7,,0.066,9.52,0.0,protein_high;carb_high;fat_low,True,False,True,False,False,,,,veggie,,,beans-mung-mature-seeds-dry_20530,"Beans, mung, mature, seeds, dry",20530,,True,True,normalized_from_source_name,accepted_core,1,
food_bearnaise_sauce_prepacked,bearnaise_sauce_prepacked,"Bearnaise sauce, prepacked",Bearnaise sauce,semi_atomic,miscellaneous,sauces,450.9,0.88,4.52,47.7,warm sauces,,,0.48,2.3,1.95,43.6,0.0,protein_low;carb_low;fat_high,False,False,False,False,True,,,,,,,bearnaise-sauce-prepacked_11102,"Bearnaise sauce, prepacked",11102,prepacked,True,True,normalized_from_source_name,accepted_core,1,
food_bechamel_sauce_home_made,bechamel_sauce_home_made,"Bechamel sauce, home-made","Bechamel sauce, home-made",semi_atomic,miscellaneous,sauces,146.6,3.84,8.97,10.6,warm sauces,,,0.2,4.38,0.89,74.9,0.0,carb_moderate;fat_high,True,False,False,False,False,,,,,,,bechamel-sauce-home-made_11143,"Bechamel sauce, home-made",11143,,True,True,normalized_from_source_name,accepted_core,1,
food_bechamel_sauce_prepacked,bechamel_sauce_prepacked,"Bechamel sauce, prepacked",Bechamel sauce,semi_atomic,miscellaneous,sauces,101.6,2.56,6.2,7.4,warm sauces,,,1.3,3.1,0.69,81.3,0.0,protein_low;carb_moderate;fat_moderate,True,False,False,False,False,,,,,,,bechamel-sauce-prepacked_11101,"Bechamel sauce, prepacked",11101,prepacked,True,True,normalized_from_source_name,accepted_core,1,
food_beef_bolar_blade_raw,beef_bolar_blade_raw,"Beef, bolar-blade, raw","Beef, bolar-blade",atomic,"meat, egg and fish",raw meat,118.0,21.8,0.0,3.36,beef and veal,raw,,0.0,0.0,0.097,74.5,0.0,protein_high;carb_low,True,False,False,False,False,,,,lean_red,,,beef-bolar-blade-raw_6202,"Beef, bolar-blade, raw",6202,,True,True,normalized_from_source_name,accepted_core,1,
food_beef_braised,beef_braised,"Beef, braised","Beef, braised",semi_atomic,"meat, egg and fish",cooked meat,240.0,32.1,0.0,12.4,beef and veal,,,0.0,,0.15,55.7,0.0,protein_high;carb_low;fat_high,True,False,False,False,False,,,,lean_red,,,beef-braised_6101,"Beef, braised",6101,,True,True,normalized_from_source_name,accepted_core,1,
food_beef_cheek_raw,beef_cheek_raw,"Beef, cheek, raw","Beef, cheek",atomic,"meat, egg and fish",raw meat,136.0,22.3,0.4,5.02,beef and veal,raw,,0.0,0.0,0.18,73.2,0.0,protein_high;carb_low;fat_moderate,True,False,False,False,False,,,,lean_red,,,beef-cheek-raw_6140,"Beef, cheek, raw",6140,,True,True,normalized_from_source_name,accepted_core,1,
food_beef_chuck_braised_or_boiled,beef_chuck_braised_or_boiled,"Beef, chuck, braised or boiled","Beef, chuck, braised or boiled",semi_atomic,"meat, egg and fish",cooked meat,251.0,36.8,0.2,11.4,beef and veal,cooked,,0.0,0.0,0.17,51.8,0.0,protein_high;carb_low;fat_high,True,False,False,False,False,,,,lean_red,,,beef-chuck-braised-or-boiled_6271,"Beef, chuck, braised or boiled",6271,,True,True,normalized_from_source_name,accepted_core,1,
food_beef_chuck_raw,beef_chuck_raw,"Beef, chuck, raw","Beef, chuck",atomic,"meat, egg and fish",raw meat,144.0,21.2,0.0,6.54,beef and veal,raw,,0.0,0.0,0.12,72.3,0.0,protein_high;carb_low;fat_moderate,True,False,False,False,False,,,,lean_red,,,beef-chuck-raw_6270,"Beef, chuck, raw",6270,,True,True,normalized_from_source_name,accepted_core,1,
food_beef_chuck_steak_raw,beef_chuck_steak_raw,"Beef, chuck steak, raw","Beef, chuck steak",atomic,"meat, egg and fish",raw meat,201.0,19.0,1.45,13.2,beef and veal,raw,,0.0,0.3,0.17,65.8,0.0,protein_high;carb_low;fat_high,True,False,False,False,False,,,,lean_red,,,beef-chuck-steak-raw_6003,"Beef, chuck steak, raw",6003,,True,True,normalized_from_source_name,accepted_core,1,
food_beef_eye_of_round_raw,beef_eye_of_round_raw,"Beef, eye of round, raw","Beef, eye of round",atomic,"meat, egg and fish",raw meat,111.0,22.9,0.38,2.02,beef and veal,raw,,0.0,0.3,0.15,74.0,0.0,protein_high;carb_low;fat_low,True,False,False,False,False,,,,lean_red,,,beef-eye-of-round-raw_6106,"Beef, eye of round, raw",6106,,True,True,normalized_from_source_name,accepted_core,1,
food_beef_flank_steak_raw,beef_flank_steak_raw,"Beef, flank steak, raw","Beef, flank steak",atomic,"meat, egg and fish",raw meat,133.0,20.4,0.0,5.67,beef and veal,raw,,0.0,0.0,0.085,73.7,0.0,protein_high;carb_low;fat_moderate,True,False,False,False,False,,,,lean_red,,,beef-flank-steak-raw_6212,"Beef, flank steak, raw",6212,,True,True,normalized_from_source_name,accepted_core,1,
food_beef_hanger_steak_raw,beef_hanger_steak_raw,"Beef, hanger steak, raw","Beef, hanger steak",atomic,"meat, egg and fish",raw meat,138.0,19.9,0.62,6.18,beef and veal,raw,,0.0,0.3,0.18,72.4,0.0,protein_high;carb_low;fat_moderate,True,False,False,False,False,,,,lean_red,,,beef-hanger-steak-raw_6204,"Beef, hanger steak, raw",6204,,True,True,normalized_from_source_name,accepted_core,1,
food_beef_knuckle_raw,beef_knuckle_raw,"Beef, knuckle, raw","Beef, knuckle",atomic,"meat, egg and fish",raw meat,122.0,20.9,0.0,4.25,beef and veal,raw,,0.0,0.0,0.14,72.5,0.0,protein_high;carb_low,True,False,False,False,False,,,,lean_red,,,beef-knuckle-raw_6150,"Beef, knuckle, raw",6150,,True,True,normalized_from_source_name,accepted_core,1,
food_beef_meat_balls_cooked,beef_meat_balls_cooked,"Beef, meat balls, cooked","Beef, meat balls",semi_atomic,"meat, egg and fish",other meat products,217.0,18.5,5.65,13.3,,cooked,,0.63,2.0,1.13,62.0,0.0,protein_high;carb_moderate;fat_high,True,False,False,False,False,,,,lean_red,,,beef-meat-balls-cooked_25163,"Beef, meat balls, cooked",25163,,True,True,normalized_from_source_name,accepted_core,1,
food_beef_minced_steak_10_fat_cooked,beef_minced_steak_10_fat_cooked,"Beef, minced steak, 10% fat, cooked","Beef, minced steak, 10 fat",semi_atomic,"meat, egg and fish",cooked meat,210.0,26.1,0.0,11.8,beef and veal,cooked,,0.0,0.0,0.17,61.2,0.0,protein_high;carb_low;fat_high,True,False,False,False,False,,,,lean_red,,,beef-minced-steak-10-fat-cooked_6253,"Beef, minced steak, 10% fat, cooked",6253,,True,True,normalized_from_source_name,accepted_core,1,
food_beef_minced_steak_10_fat_raw,beef_minced_steak_10_fat_raw,"Beef, minced steak, 10% fat, raw","Beef, minced steak, 10 fat",atomic,"meat, egg and fish",raw meat,171.0,20.0,0.0,10.1,beef and veal,raw,,0.0,0.0,0.16,69.5,0.0,protein_high;carb_low;fat_high,True,False,False,False,False,,,,lean_red,,,beef-minced-steak-10-fat-raw_6252,"Beef, minced steak, 10% fat, raw",6252,,True,True,normalized_from_source_name,accepted_core,1,
food_beef_minced_steak_15_fat_cooked,beef_minced_steak_15_fat_cooked,"Beef, minced steak, 15% fat, cooked","Beef, minced steak, 15 fat",semi_atomic,"meat, egg and fish",cooked meat,239.0,23.6,0.0,16.1,beef and veal,cooked,,0.0,0.0,0.21,59.1,0.0,protein_high;carb_low;fat_high,True,False,False,False,False,,,,lean_red,,,beef-minced-steak-15-fat-cooked_6255,"Beef, minced steak, 15% fat, cooked",6255,,True,True,normalized_from_source_name,accepted_core,1,
food_beef_minced_steak_15_fat_raw,beef_minced_steak_15_fat_raw,"Beef, minced steak, 15% fat, raw","Beef, minced steak, 15 fat",atomic,"meat, egg and fish",raw meat,209.0,20.2,0.47,14.1,beef and veal,raw,,0.0,0.0,0.1,67.2,0.0,protein_high;carb_low;fat_high,True,False,False,False,False,,,,lean_red,,,beef-minced-steak-15-fat-raw_6254,"Beef, minced steak, 15% fat, raw",6254,,True,True,normalized_from_source_name,accepted_core,1,
food_beef_minced_steak_20_fat_cooked,beef_minced_steak_20_fat_cooked,"Beef, minced steak, 20% fat, cooked","Beef, minced steak, 20 fat",semi_atomic,"meat, egg and fish",cooked meat,265.0,23.0,0.14,19.2,beef and veal,cooked,,0.0,0.0,0.19,56.7,0.0,protein_high;carb_low;fat_high,True,False,False,False,False,,,,lean_red,,,beef-minced-steak-20-fat-cooked_6257,"Beef, minced steak, 20% fat, cooked",6257,,True,True,normalized_from_source_name,accepted_core,1,
