food_id,canonical_name,display_name,food_family_name,entity_level,food_group,food_subgroup,energy_kcal_100g,protein_g_100g,carbs_g_100g,fat_g_100g,food_subgroup_detail,processing_state,preservation_state,fibre_g_100g,sugars_g_100g,salt_g_100g,water_g_100g,alcohol_g_100g,helper_macro_profile,helper_use_as_protein,helper_use_as_carb_side,helper_use_as_veg_side,helper_is_sweet,helper_is_salty,helper_is_drink,helper_is_vegetarian,helper_is_vegan,helper_protein_bucket,helper_carb_bucket,helper_veg_bucket,primary_source_uid,primary_source_name,primary_source_ciqual_code,primary_source_name_tags,qc_macro_complete,qc_taxonomy_complete,qc_canonicalization_status,qc_scope_status,qc_source_merge_count,qc_notes
food_european_whitefish_raw,european_whitefish_raw,"European whitefish, raw",European whitefish,atomic,"meat, egg and fish","fish, raw",115.0,20.5,,3.72,,raw,,0.0,0.0,0.13,74.7,0.0,protein_high,True,False,False,False,False,,,,fish_white,,,european-whitefish-raw_26175,"European whitefish, raw",26175,,False,True,normalized_from_source_name,excluded_missing_min_macros,1,missing minimum macro set | missing: carbs_g_100g
food_grouper_raw,grouper_raw,"Grouper, raw",Grouper,atomic,"meat, egg and fish","fish, raw",82.3,18.6,,0.86,,raw,,0.0,0.0,0.13,78.6,0.0,protein_high;fat_low,True,False,False,False,False,,,,fish_white,,,grouper-raw_26178,"Grouper, raw",26178,,False,True,normalized_from_source_name,excluded_missing_min_macros,1,missing minimum macro set | missing: carbs_g_100g
food_blue_ling_raw,blue_ling_raw,"Blue ling, raw",Blue ling,atomic,"meat, egg and fish","fish, raw",79.6,18.9,,0.44,,raw,,0.0,0.0,0.23,79.6,0.0,protein_high;fat_low,True,False,False,False,False,,,,fish_white,,,blue-ling-raw_26194,"Blue ling, raw",26194,,False,True,normalized_from_source_name,excluded_missing_min_macros,1,missing minimum macro set | missing: carbs_g_100g
food_tonguesole_raw,tonguesole_raw,"Tonguesole, raw",Tonguesole,atomic,"meat, egg and fish","fish, raw",68.2,15.7,,0.58,,raw,,0.0,0.0,0.35,82.3,0.0,protein_high;fat_low,True,False,False,False,False,,,,fish_white,,,tonguesole-raw_26200,"Tonguesole, raw",26200,,False,True,normalized_from_source_name,excluded_missing_min_macros,1,missing minimum macro set | missing: carbs_g_100g
food_turbot_raw_farmed,turbot_raw_farmed,"Turbot, raw, farmed",Turbot,atomic,"meat, egg and fish","fish, raw",109.0,18.3,,3.94,,raw,,0.0,0.0,0.19,76.5,0.0,protein_high,True,False,False,False,False,,,,fish_white,,,turbot-raw-farmed_26201,"Turbot, raw, farmed",26201,,False,True,normalized_from_source_name,excluded_missing_min_macros,1,missing minimum macro set | missing: carbs_g_100g
food_mediterranean_bass_raw_wild,mediterranean_bass_raw_wild,"Mediterranean bass, raw, wild",Mediterranean bass,atomic,"meat, egg and fish","fish, raw",97.9,20.1,,1.94,,raw,,0.0,0.0,0.18,76.8,0.0,protein_high;fat_low,True,False,False,False,False,,,,fish_white,,,mediterranean-bass-raw-wild_26205,"Mediterranean bass, raw, wild",26205,,False,True,normalized_from_source_name,excluded_missing_min_macros,1,missing minimum macro set | missing: carbs_g_100g
food_mediterranean_bass_raw_farmed,mediterranean_bass_raw_farmed,"Mediterranean bass, raw, farmed",Mediterranean bass,atomic,"meat, egg and fish","fish, raw",124.0,21.4,,4.25,,raw,,0.0,0.0,0.12,72.8,0.0,protein_high,True,False,False,False,False,,,,fish_white,,,mediterranean-bass-raw-farmed_26206,"Mediterranean bass, raw, farmed",26206,,False,True,normalized_from_source_name,excluded_missing_min_macros,1,missing minimum macro set | missing: carbs_g_100g
food_anglerfish_lophius_budegassa_raw,anglerfish_lophius_budegassa_raw,"Anglerfish, Lophius budegassa, raw",Anglerfish,atomic,"meat, egg and fish","fish, raw",70.2,16.7,,0.37,,raw,,0.0,0.0,0.32,81.5,0.0,protein_high;fat_low,True,False,False,False,False,,,,fish_white,,,anglerfish-lophius-budegassa-raw_26208,"Anglerfish (Lophius budegassa), raw",26208,lophius_budegassa,False,True,normalized_from_source_name,excluded_missing_min_macros,1,missing minimum macro set | missing: carbs_g_100g
food_golden_redfish_raw,golden_redfish_raw,"Golden redfish, raw",Golden redfish,atomic,"meat, egg and fish","fish, raw",89.5,18.8,,1.6,,raw,,0.0,0.0,0.18,78.4,0.0,protein_high;fat_low,True,False,False,False,False,,,,fish_white,,,golden-redfish-raw_26210,"Golden redfish, raw",26210,,False,True,normalized_from_source_name,excluded_missing_min_macros,1,missing minimum macro set | missing: carbs_g_100g
food_grenadier_from_any_fishing_spot_raw,grenadier_from_any_fishing_spot_raw,"Grenadier, from any fishing spot, raw","Grenadier, from any fishing spot",atomic,"meat, egg and fish","fish, raw",92.3,17.8,,2.36,,raw,,0.0,0.0,0.18,78.7,0.0,protein_high;fat_low,True,False,False,False,False,,,,fish_white,,,grenadier-from-any-fishing-spot-raw_26213,"Grenadier, from any fishing spot, raw",26213,,False,True,normalized_from_source_name,excluded_missing_min_macros,1,missing minimum macro set | missing: carbs_g_100g
food_blue_grenadier_raw,blue_grenadier_raw,"Blue grenadier, raw",Blue grenadier,atomic,"meat, egg and fish","fish, raw",75.5,15.6,,1.46,,raw,,0.0,0.0,0.14,82.8,0.0,protein_high;fat_low,True,False,False,False,False,,,,fish_white,,,blue-grenadier-raw_26214,"Blue grenadier, raw",26214,,False,True,normalized_from_source_name,excluded_missing_min_macros,1,missing minimum macro set | missing: carbs_g_100g
food_tub_gurnard_raw,tub_gurnard_raw,"Tub gurnard, raw",Tub gurnard,atomic,"meat, egg and fish","fish, raw",97.4,20.3,,1.79,,raw,,0.0,0.0,0.14,76.3,0.0,protein_high;fat_low,True,False,False,False,False,,,,fish_white,,,tub-gurnard-raw_26219,"Tub gurnard, raw",26219,,False,True,normalized_from_source_name,excluded_missing_min_macros,1,missing minimum macro set | missing: carbs_g_100g
food_shallow_water_cape_hake_raw,shallow_water_cape_hake_raw,"Shallow-water Cape hake, raw",Shallow-water cape hake,atomic,"meat, egg and fish","fish, raw",78.0,16.1,,1.52,,raw,,0.0,0.0,0.28,,0.0,protein_high;fat_low,True,False,False,False,False,,,,fish_white,,,shallow-water-cape-hake-raw_26233,"Shallow-water Cape hake, raw",26233,,False,True,normalized_from_source_name,excluded_missing_min_macros,1,missing minimum macro set | missing: carbs_g_100g
food_horse_mackerel_lean_spring_summer_raw,horse_mackerel_lean_spring_summer_raw,"Horse mackerel, lean, spring, summer, raw","Horse mackerel, lean",atomic,"meat, egg and fish","fish, raw",96.7,18.7,,2.42,,raw,,0.0,0.0,0.16,77.4,0.0,protein_high;fat_low,True,False,False,False,False,,,,fish_fatty,,,horse-mackerel-lean-spring-summer-raw_26235,"Horse mackerel, lean (spring, summer), raw",26235,spring;summer,False,True,normalized_from_source_name,excluded_missing_min_macros,1,missing minimum macro set | missing: carbs_g_100g
food_horse_mackerel_oily_autumn_winter_raw,horse_mackerel_oily_autumn_winter_raw,"Horse mackerel, oily, autumn, winter, raw","Horse mackerel, oily",atomic,"meat, egg and fish","fish, raw",147.0,19.6,,7.66,,raw,,0.0,0.0,0.14,71.7,0.0,protein_high;fat_moderate,True,False,False,False,False,,,,fish_fatty,,,horse-mackerel-oily-autumn-winter-raw_26236,"Horse mackerel, oily (autumn, winter), raw",26236,autumn;winter,False,True,normalized_from_source_name,excluded_missing_min_macros,1,missing minimum macro set | missing: carbs_g_100g
food_atlantic_herring_lean_raw,atlantic_herring_lean_raw,"Atlantic herring, lean, raw","Atlantic herring, lean",atomic,"meat, egg and fish","fish, raw",111.0,18.3,,4.22,,raw,,0.0,0.0,0.19,76.2,0.0,protein_high,True,False,False,False,False,,,,fish_fatty,,,atlantic-herring-lean-raw_26237,"Atlantic herring, lean, raw",26237,,False,True,normalized_from_source_name,excluded_missing_min_macros,1,missing minimum macro set | missing: carbs_g_100g
food_atlantic_herring_oily_raw,atlantic_herring_oily_raw,"Atlantic herring, oily, raw","Atlantic herring, oily",atomic,"meat, egg and fish","fish, raw",172.0,18.7,,10.8,,raw,,0.0,0.0,0.13,68.3,0.0,protein_high;fat_high,True,False,False,False,False,,,,fish_fatty,,,atlantic-herring-oily-raw_26238,"Atlantic herring, oily, raw",26238,,False,True,normalized_from_source_name,excluded_missing_min_macros,1,missing minimum macro set | missing: carbs_g_100g
food_big_scale_sand_smelt_whole_small_fish_to_fry_raw,big_scale_sand_smelt_whole_small_fish_to_fry_raw,"Big-scale sand smelt, whole small fish, to fry, raw","Big-scale sand smelt, to fry",atomic,"meat, egg and fish","fish, raw",88.9,17.5,,2.1,,raw,,0.0,0.0,0.27,,0.0,protein_high;fat_low,True,False,False,False,False,,,,fish_white,,,big-scale-sand-smelt-whole-small-fish-to-fry-raw_26240,"Big-scale sand smelt (whole small fish), to fry, raw",26240,whole_small_fish,False,True,normalized_from_source_name,excluded_missing_min_macros,1,missing minimum macro set | missing: carbs_g_100g
food_blue_shark_fillet_without_skin_raw,blue_shark_fillet_without_skin_raw,"Blue shark, fillet, without skin, raw","Blue shark, fillet",atomic,"meat, egg and fish","fish, raw",73.5,15.0,,1.5,,raw,,0.0,0.0,0.21,,0.0,protein_high;fat_low,True,False,False,False,False,,,,fish_white,,,blue-shark-fillet-without-skin-raw_26241,"Blue shark, fillet, without skin, raw",26241,without_skin,False,True,normalized_from_source_name,excluded_missing_min_macros,1,missing minimum macro set | missing: carbs_g_100g
food_surmullet_or_red_mullet_fillet_with_skin_frozen_raw_from_thailand_or_senegal,surmullet_or_red_mullet_fillet_with_skin_frozen_raw_from_thailand_or_senegal,"Surmullet or red mullet, fillet with skin, frozen, raw, from Thailand or Senegal","Surmullet or red mullet, fillet with skin",atomic,"meat, egg and fish","fish, raw",96.7,16.3,,3.5,,raw,frozen,0.0,0.0,0.2,,0.0,protein_high,True,False,False,False,False,,,,fish_white,,,surmullet-or-red-mullet-fillet-with-skin-frozen-raw-from-thailand-or-senegal_26244,"Surmullet or red mullet, fillet with skin, frozen, raw (from Thailand or Senegal)",26244,with_skin;from_thailand_or_senegal;frozen,False,True,normalized_from_source_name,excluded_missing_min_macros,1,missing minimum macro set | missing: carbs_g_100g
food_carp_raw_farmed,carp_raw_farmed,"Carp, raw, farmed",Carp,atomic,"meat, egg and fish","fish, raw",114.0,17.7,,4.76,,raw,,0.0,0.0,0.077,77.3,0.0,protein_high,True,False,False,False,False,,,,fish_white,,,carp-raw-farmed_27003,"Carp, raw, farmed",27003,,False,True,normalized_from_source_name,excluded_missing_min_macros,1,missing minimum macro set | missing: carbs_g_100g
food_trout_farmed_raw,trout_farmed_raw,"Trout, farmed, raw","Trout, farmed",atomic,"meat, egg and fish","fish, raw",133.0,19.3,,6.22,,raw,,0.0,0.0,0.1,73.9,0.0,protein_high;fat_moderate,True,False,False,False,False,,,,fish_fatty,,,trout-farmed-raw_27008,"Trout, farmed, raw",27008,,False,True,normalized_from_source_name,excluded_missing_min_macros,1,missing minimum macro set | missing: carbs_g_100g
food_rainbow_trout_raw_farmed,rainbow_trout_raw_farmed,"Rainbow trout, raw, farmed",Rainbow trout,atomic,"meat, egg and fish","fish, raw",132.0,19.0,,6.24,,raw,,0.0,0.0,0.11,74.0,0.0,protein_high;fat_moderate,True,False,False,False,False,,,,fish_fatty,,,rainbow-trout-raw-farmed_27009,"Rainbow trout, raw, farmed",27009,,False,True,normalized_from_source_name,excluded_missing_min_macros,1,missing minimum macro set | missing: carbs_g_100g
food_european_perch_raw,european_perch_raw,"European perch, raw",European perch,atomic,"meat, egg and fish","fish, raw",82.2,17.9,,1.19,,raw,,0.0,0.0,0.14,79.7,0.0,protein_high;fat_low,True,False,False,False,False,,,,fish_white,,,european-perch-raw_27010,"European perch, raw",27010,,False,True,normalized_from_source_name,excluded_missing_min_macros,1,missing minimum macro set | missing: carbs_g_100g
food_northern_pike_raw,northern_pike_raw,"Northern pike, raw",Northern pike,atomic,"meat, egg and fish","fish, raw",83.7,18.8,,0.94,,raw,,0.0,0.0,0.13,79.1,0.0,protein_high;fat_low,True,False,False,False,False,,,,fish_white,,,northern-pike-raw_27011,"Northern pike, raw",27011,,False,True,normalized_from_source_name,excluded_missing_min_macros,1,missing minimum macro set | missing: carbs_g_100g
food_sturgeon_raw,sturgeon_raw,"Sturgeon, raw",Sturgeon,atomic,"meat, egg and fish","fish, raw",123.0,17.7,,5.84,,raw,,0.0,0.0,0.12,74.5,0.0,protein_high;fat_moderate,True,False,False,False,False,,,,fish_white,,,sturgeon-raw_27012,"Sturgeon, raw",27012,,False,True,normalized_from_source_name,excluded_missing_min_macros,1,missing minimum macro set | missing: carbs_g_100g
food_eel_raw,eel_raw,"Eel, raw",Eel,atomic,"meat, egg and fish","fish, raw",232.0,16.1,,18.6,,raw,,0.0,0.0,0.16,62.1,0.0,protein_high;fat_high,True,False,False,False,False,,,,fish_white,,,eel-raw_27016,"Eel, raw",27016,,False,True,normalized_from_source_name,excluded_missing_min_macros,1,missing minimum macro set | missing: carbs_g_100g
food_brown_bullhead_raw,brown_bullhead_raw,"Brown bullhead, raw",Brown bullhead,atomic,"meat, egg and fish","fish, raw",65.2,13.5,,1.27,,raw,,0.0,0.0,0.68,83.8,0.0,protein_high;fat_low,True,False,False,False,False,,,,fish_white,,,brown-bullhead-raw_27017,"Brown bullhead, raw",27017,,False,True,normalized_from_source_name,excluded_missing_min_macros,1,missing minimum macro set | missing: carbs_g_100g
food_tilapia_raw,tilapia_raw,"Tilapia, raw",Tilapia,atomic,"meat, egg and fish","fish, raw",91.6,18.1,,2.13,,raw,,0.0,0.0,0.071,78.5,0.0,protein_high;fat_low,True,False,False,False,False,,,,fish_white,,,tilapia-raw_27019,"Tilapia, raw",27019,,False,True,normalized_from_source_name,excluded_missing_min_macros,1,missing minimum macro set | missing: carbs_g_100g
food_salmon_trout_raw,salmon_trout_raw,"Salmon trout, raw",Salmon trout,atomic,"meat, egg and fish","fish, raw",143.0,19.2,,7.4,,raw,,0.0,0.0,0.2,74.2,0.0,protein_high;fat_moderate,True,False,False,False,False,,,,fish_fatty,,,salmon-trout-raw_27021,"Salmon trout, raw",27021,,False,True,normalized_from_source_name,excluded_missing_min_macros,1,missing minimum macro set | missing: carbs_g_100g
food_burbot_raw,burbot_raw,"Burbot, raw",Burbot,atomic,"meat, egg and fish","fish, raw",77.0,17.8,,0.66,,raw,,0.0,0.0,0.22,80.6,0.0,protein_high;fat_low,True,False,False,False,False,,,,fish_white,,,burbot-raw_27023,"Burbot, raw",27023,,False,True,normalized_from_source_name,excluded_missing_min_macros,1,missing minimum macro set | missing: carbs_g_100g
food_pike_perch_raw,pike_perch_raw,"Pike-perch, raw",Pike-perch,atomic,"meat, egg and fish","fish, raw",82.9,18.3,,1.08,,raw,,0.0,0.0,0.12,78.4,0.0,protein_high;fat_low,True,False,False,False,False,,,,fish_white,,,pike-perch-raw_27024,"Pike-perch, raw",27024,,False,True,normalized_from_source_name,excluded_missing_min_macros,1,missing minimum macro set | missing: carbs_g_100g
food_nile_perch_raw,nile_perch_raw,"Nile perch, raw",Nile perch,atomic,"meat, egg and fish","fish, raw",82.4,19.1,,0.68,,raw,,0.0,0.0,0.14,79.0,0.0,protein_high;fat_low,True,False,False,False,False,,,,fish_white,,,nile-perch-raw_27025,"Nile perch, raw",27025,,False,True,normalized_from_source_name,excluded_missing_min_macros,1,missing minimum macro set | missing: carbs_g_100g
food_winkle_cooked,winkle_cooked,"Winkle, cooked",Winkle,semi_atomic,"meat, egg and fish","seafood, cooked",96.7,16.3,,3.5,,cooked,,0.0,,0.48,74.9,0.0,protein_high,True,False,False,False,False,,,,fish_white,,,winkle-cooked_10000,"Winkle, cooked",10000,,False,True,normalized_from_source_name,excluded_missing_min_macros,1,missing minimum macro set | missing: carbs_g_100g
food_prawn_common_cooked,prawn_common_cooked,"Prawn, common, cooked","Prawn, common",semi_atomic,"meat, egg and fish","seafood, cooked",102.6,22.8,,1.27,,cooked,,0.0,,0.47,74.6,0.0,protein_high;fat_low,True,False,False,False,False,,,,fish_white,,,prawn-common-cooked_10033,"Prawn, common, cooked",10033,,False,True,normalized_from_source_name,excluded_missing_min_macros,1,missing minimum macro set | missing: carbs_g_100g
food_norway_lobster_boiled_cooked_in_water,norway_lobster_boiled_cooked_in_water,"Norway lobster, boiled/cooked in water",Norway lobster,semi_atomic,"meat, egg and fish","seafood, cooked",92.4,20.9,,0.98,,cooked,,0.0,,0.67,76.3,0.0,protein_high;fat_low,True,False,False,False,False,,,,fish_white,,,norway-lobster-boiled-cooked-in-water_10044,"Norway lobster, boiled/cooked in water",10044,,False,True,normalized_from_source_name,excluded_missing_min_macros,1,missing minimum macro set | missing: carbs_g_100g
food_spinous_spider_crab_boiled,spinous_spider_crab_boiled,"Spinous spider crab, boiled",Spinous spider crab,semi_atomic,"meat, egg and fish","seafood, cooked",107.4,18.3,,3.8,,cooked,,0.0,,0.96,75.3,0.0,protein_high,True,False,False,False,False,,,,fish_white,,,spinous-spider-crab-boiled_10057,"Spinous spider crab, boiled",10057,,False,True,normalized_from_source_name,excluded_missing_min_macros,1,missing minimum macro set | missing: carbs_g_100g
food_whiteleg_shrimp_boiled,whiteleg_shrimp_boiled,"Whiteleg shrimp, boiled",Whiteleg shrimp,semi_atomic,"meat, egg and fish","seafood, cooked",99.0,22.6,,0.96,,cooked,,0.0,,1.82,73.9,0.0,protein_high;fat_low,True,False,False,False,True,,,,fish_white,,,whiteleg-shrimp-boiled_10061,"Whiteleg shrimp, boiled",10061,,False,True,normalized_from_source_name,excluded_missing_min_macros,1,missing minimum macro set | missing: carbs_g_100g
food_giant_tiger_prawn_cooked,giant_tiger_prawn_cooked,"Giant tiger prawn, cooked",Giant tiger prawn,semi_atomic,"meat, egg and fish","seafood, cooked",102.4,23.4,,0.98,,cooked,,0.0,,1.43,73.5,0.0,protein_high;fat_low,True,False,False,False,False,,,,fish_white,,,giant-tiger-prawn-cooked_10062,"Giant tiger prawn, cooked",10062,,False,True,normalized_from_source_name,excluded_missing_min_macros,1,missing minimum macro set | missing: carbs_g_100g
food_pinkspotted_shrimp_cooked,pinkspotted_shrimp_cooked,"Pinkspotted shrimp, cooked",Pinkspotted shrimp,semi_atomic,"meat, egg and fish","seafood, cooked",117.0,26.6,,1.18,,cooked,,0.0,,0.34,71.2,0.0,protein_high;fat_low,True,False,False,False,False,,,,fish_white,,,pinkspotted-shrimp-cooked_10064,"Pinkspotted shrimp, cooked",10064,,False,True,normalized_from_source_name,excluded_missing_min_macros,1,missing minimum macro set | missing: carbs_g_100g
food_frog_leg_grilled_pan_fried,frog_leg_grilled_pan_fried,"Frog, leg, grilled/pan-fried","Frog, leg",semi_atomic,"meat, egg and fish","seafood, cooked",95.7,21.9,,0.9,,fried;grilled,,0.0,,0.22,76.7,0.0,protein_high;fat_low,True,False,False,False,False,,,,fish_white,,,frog-leg-grilled-pan-fried_34501,"Frog, leg, grilled/pan-fried",34501,,False,True,normalized_from_source_name,excluded_missing_min_macros,1,missing minimum macro set | missing: carbs_g_100g
food_caviar_semi_preserved,caviar_semi_preserved,"Caviar, semi-preserved","Caviar, semi-preserved",semi_atomic,"meat, egg and fish",fish products,254.0,25.0,,17.1,,,,0.0,,,,0.0,protein_high;fat_high,True,False,False,False,False,,,,fish_white,,,caviar-semi-preserved_26005,"Caviar, semi-preserved",26005,,False,True,normalized_from_source_name,excluded_missing_min_macros,1,missing minimum macro set | missing: carbs_g_100g
food_trout_egges_canned,trout_egges_canned,"Trout egges, canned",Trout egges,semi_atomic,"meat, egg and fish",fish products,190.7,26.3,,9.5,,,canned,0.0,0.0,2.68,58.7,0.0,protein_high;fat_moderate,True,False,False,False,True,,,,fish_fatty,,,trout-egges-canned_26151,"Trout egges, canned",26151,canned,False,True,normalized_from_source_name,excluded_missing_min_macros,1,missing minimum macro set | missing: carbs_g_100g
food_mackerel_marinated,mackerel_marinated,"Mackerel, marinated","Mackerel, marinated",semi_atomic,"meat, egg and fish",fish products,185.0,16.3,,13.3,,,,0.0,,2.29,66.6,0.0,protein_high;fat_high,True,False,False,False,True,,,,fish_fatty,,,mackerel-marinated_26186,"Mackerel, marinated",26186,,False,True,normalized_from_source_name,excluded_missing_min_macros,1,missing minimum macro set | missing: carbs_g_100g
food_fresh_cream_cheese_or_dairy_specialty_with_fruits_with_sugar_0_fat,fresh_cream_cheese_or_dairy_specialty_with_fruits_with_sugar_0_fat,"Fresh cream cheese or dairy specialty, with fruits, with sugar, 0% fat","Fresh cream cheese or dairy specialty, with fruits, 0 fat",semi_atomic,milk and milk products,dairy products and similar,85.7,7.93,13.5,,fromages blanc,,,0.0,12.0,0.075,,0.0,protein_moderate;carb_moderate,True,False,False,True,False,,,,,,,fresh-cream-cheese-or-dairy-specialty-w-fruits-with-sugar-0-fat_19656,"Fresh cream cheese or dairy specialty, w fruits, with sugar, 0% fat",19656,with_sugar,False,True,normalized_from_source_name,excluded_missing_min_macros,1,missing minimum macro set | missing: fat_g_100g
